lon,lat,cap,kind,name,roof_m2,n_buildings,site_m2
77.19244743201591,28.583040452440276,399,community_centre,Naval Hall,1398.1929610867296,2,1129
77.19886566996274,28.585126355363897,240,school,,839.9072751625173,4,8008
77.2000424,28.5944576,386,school,,1352.5048440536539,1,1089
77.19874067870683,28.602639300483435,697,public,,2441.1033340933664,1,2348
77.19300786930103,28.636160291185103,1086,college,Central Police Radio Training Institute,3801.2437926013968,18,30245
77.19112819063743,28.641030689426707,2495,college,Janki Devi Memorial College,8732.407129668887,39,58081
77.1840197603098,28.641873879458434,431,school,Salwan Public School,1507.828451465396,5,22187
77.18492975494847,28.64252405075941,358,school,Salwan Girls Sr. Sec. School,1252.8389976449369,1,2747
77.19264642502131,28.64393560575355,647,school,Ramjas School,2265.5316645225084,3,7591
77.19489420855396,28.644187859905955,1383,school,"St. Michaels School, Pusa Road",4841.287799197172,5,19436
77.19632838803346,28.644409734069257,1585,school,"Springdales School, Pusa Road",5547.937121577819,8,11733
77.19940966124322,28.646308508591293,3109,school,Sarvodaya Bal School,10881.829603884857,25,40408
77.18894413333334,28.644950033333334,677,school,Saint Thomas' Girls Senior Secondary School,2368.2899802372963,5,5480
77.19374594712373,28.64565781174715,173,school,,605.0915112844785,2,7283
77.19449697364567,28.646441070110768,638,school,,2232.506083215283,8,9384
77.19403800885567,28.65526133702908,6857,college,Ayurvedic and Unani Tibbia College,23999.117976292364,50,138134
77.18786879327524,28.654891029053417,1426,school,,4989.798693690596,2,14871
77.19376970692703,28.676079460647337,625,school,,2185.82242254339,3,7433
77.19414797631651,28.67721345248054,571,school,,1999.1040444267765,2,4844
77.1925269300048,28.679232560861518,382,school,,1336.134181084222,4,5670
77.1801183201321,28.680071833622353,1409,public,Bunkar Bhawan,4931.671306786435,8,23938
77.18069605,28.68135895,223,school,,780.9241627973486,1,2719
77.18456377007061,28.683673030477465,1371,school,,4798.276625976635,7,35672
77.18324167865711,28.68572164963176,1165,college,Lakshmibai College,4079.117955319661,14,41278
77.1919056207509,28.689772312986594,1145,school,Mahavir Senior Model School,4006.563424530036,4,16016
77.18031495,28.6916329,1624,school,Mata Jai Kaur public School,5685.040526724567,4,16244
77.18057199025367,28.693780553260037,3551,school,Kulachi Hansraj School Senior Wing,12429.542244526832,5,14190
77.18168980583411,28.695775209404566,2239,school,Satyawati College,7837.123616800858,13,40053
77.18424102698835,28.697047691554015,2161,school,,7562.2574476537575,10,26934
77.19363635412525,28.702263461149244,443,public,,1550.9771624907848,2,1561
77.19116385,28.70716294999999,179,school,,627.9486461023416,1,3526
77.17752263119947,28.707053468212095,613,school,Government Boys' Senior Secondary School,2146.6839054371653,3,5681
77.17713828056607,28.712210059044185,38,school,MCD Primary Coeducational School,131.35117172991775,2,482
77.1785270822949,28.715372826863284,624,school,,2184.404201279784,5,6759
77.17986496018835,28.71785044219268,474,school,,1659.9346142071904,2,9709
77.17792439905686,28.720021014333252,190,school,Arya Model School,665.6785248870933,2,556
77.17577361279199,28.7264947527668,49,social_facility,,171.30652830150578,1,208
77.17748419856109,28.73094746096375,480,social_facility,Prayas Children's Home for Boys,1680.2142572162816,4,5009
77.17538560968403,28.731691497845596,726,school,,2540.107950741499,3,6247
77.17636180090743,28.732225111819556,301,school,,1054.8784371944796,2,4024
77.18166960103704,28.7495338428858,706,school,,2470.11660148187,3,6933
77.18115941838239,28.750118716516344,499,school,,1747.0168529758362,1,8097
77.21209948836805,28.508567961896862,1306,community_centre,Country Club,4570.7730654516035,11,12771
77.21338578896032,28.520572781389188,584,school,"Apeejay School, Saket",2044.92089879001,3,6487
77.21474356749846,28.52344731588851,899,school,Amity International School,3145.7692326075376,4,7955
77.2131954648331,28.5232700049515,1484,school,Government School,5195.2930748802255,6,17799
77.21707750269363,28.5263446530591,1445,public,,5057.830243163424,1,1033
77.21596735147973,28.529053119100837,777,community_centre,,2718.2614345224347,1,4420
77.21314135366974,28.53035632873503,62954,school,SKV Raja Ram Mohan Roy School,220338.98812844438,6,11860
77.21258917333047,28.53424878614057,1211,school,Government Boys Senior Secondary School,4236.972712314188,6,17667
77.21909380551934,28.536312390187533,4223,school,Apeejay School,14780.762867714911,7,28252
77.2113476177875,28.535864695240576,338,college,Industrial Training Institute,1183.0742626173505,2,774
77.21384083541514,28.53682989518904,573,school,SDMC Pratibha Vidyalaya (Kanya),2003.8245743010875,2,4322
77.21705552122539,28.54058741532335,15534,school,Manava Bharti India International School,54369.587966524035,13,25167
77.21751784392178,28.543690719957517,165,school,Step by Step Nursery School,577.2294056395972,1,509
77.21365163691964,28.54628500931164,116,school,,407.73446897535877,1,247
77.2140380835862,28.54688428240076,207,school,MCD Primary Co-Educational School,723.4921618610015,1,2011
77.21452269496963,28.549923438623285,8834,school,Government Girls Senior Secondary School,30917.971190259865,8,9089
77.21725766549996,28.555222612061655,3567,university,Gargi College,12484.271091222361,19,65253
77.20837602905996,28.55620156252845,2460,college,National Institute of Fashion Technology,8610.298549987165,4,16018
77.20804034047005,28.55706697514454,2931,school,,10259.12070896582,2,9714
77.21429813034415,28.56077327328887,1516,school,Father Agnel School,5306.470207894643,6,12319
77.21038388396927,28.567620234055514,12381,university,Atria University,43332.31407055306,24,28360
77.20617931819537,28.599925876277037,260,public,Indira Gandhi Memorial,909.5051006043666,1,702
77.20334372290311,28.6239267640882,234,public,,818.5518290887865,1,806
77.20138549825217,28.624035569170193,394,college,College of Nursing,1377.7947578049295,5,8106
77.21040175569556,28.625578341002505,1276,school,,4465.0539460549635,11,14217
77.20742387234235,28.625789106797395,804,college,Moraji Desai National Institute Of Yoga,2813.1728350684484,4,11782
77.20300144999999,28.62809975,111,school,The Elisabeth Gauba School,389.93396900594365,1,629
77.20656384277729,28.62922641670375,2694,school,Saint Columba's School,9428.880002855005,12,40862
77.20899550678892,28.629460589573046,371,school,Khrist Raja School,1297.5841750146687,2,9378
77.20085058474285,28.629790221208914,192,social_facility,Ashirwad Old Age,671.6432964921985,1,503
77.20094698269622,28.6335045517895,548,school,Navyug School,1919.4820328541475,4,12183
77.20397649981773,28.635098605929983,304,community_centre,Grih Kalyan Kendra,1065.0003336395814,4,4592
77.20391147049502,28.63609624635719,316,school,Navyug School,1106.976942805984,3,8677
77.20072951013863,28.63667867316784,2284,school,Atal Adarsh Bal Vidyalaya,7992.8651963796965,17,49557
77.20638528825003,28.63783693737499,153,community_centre,Grih Kalyan Kendra,534.0220978081636,1,2229
77.20552238018185,28.638580095931665,710,school,Atal Adarsh Prathmik Vidyalaya,2483.6034097458823,6,6306
77.20225892317488,28.63886636705471,281,public,,981.9588444839853,1,569
77.20309171210968,28.63913583607636,216,public,,756.393268547267,1,596
77.20313961270766,28.639850890382583,1102,school,Saint Thomas Girls Senior Secondary School,3856.712432210782,13,12361
77.20392989999999,28.639950699999996,93,public,,326.82034470507347,1,452
77.2043165396535,28.64026249112075,237,public,Old Auto Workshop,830.0814054022452,2,740
77.20281914797108,28.64214256159641,204,school,Atal Adarsh Vidyalaya,715.3249126975411,4,3145
77.20845825001719,28.644120801634696,1934,school,DAV School,6769.919317042263,16,24548
77.20439705921868,28.644190387280275,245,public,Ambedkar Bhawan,857.9778077375183,2,661
77.20805003770904,28.645433703545173,301,school,Nutan Marathi HS School,1054.5300545368527,2,11741
77.20461714246939,28.646231694449494,394,college,,1379.9650392074898,2,377
77.20860553621227,28.64756976085331,114,school,,400.6680409520378,3,3200
77.20084372589646,28.655233634374184,561,college,JATF Minority Education Foundation,1963.1645078171894,1,1087
77.20610964208032,28.656730833659438,1069,school,,3740.98338324274,6,3426
77.20313955,28.657794299999992,220,school,,771.0316310608019,1,108
77.20371801965376,28.657895054717216,134,school,Government Boys Middle School,468.85733733735424,1,777
77.20555513521096,28.6586427213128,435,school,Shafiq Memorial Sr Sec School,1522.8966039358456,7,3199
77.20641300129857,28.65884859821614,973,school,Raghubir Saran Public School,3406.4706807637626,2,2227
77.20456725247827,28.660508308699644,2412,college,Lady Reading Nursing School,8443.396346021917,5,7295
77.20487088200198,28.661138383480093,13,college,Dispensary Lady Reading Nursing School,44.10523624966903,1,955
77.20680002197192,28.662578070147596,316,school,MCD Primary Co-Ed School,1105.6682134355085,3,3186
77.2055976266755,28.669709651616255,417,school,,1460.386102269037,1,106
77.20730729954168,28.67750860314332,3850,school,Sarvodaya Kanya Vidyalaya,13475.30935282987,7,6905
77.20218104657678,28.679245196115584,344,school,Birla Senior Secondary School,1204.838503399356,1,3866
77.20434792735016,28.679876218988635,189,school,Municipal Corporation of Delhi Primary School,663.0113711351195,1,1893
77.20276485,28.679908100000006,112,school,,392.5769831252698,1,367
77.19590930735643,28.680848558591514,1422,school,Sarvodaya Kanya Vidyalaya Number 1,4978.137017382216,5,12769
77.19883580685881,28.68208469752388,535,school,Nigam Pratibha Coed School,1871.285178584193,1,520
77.206807287612,28.684414815654584,7035,college,Ramjas College,24621.31945146832,44,116362
77.20173796468767,28.684392509029045,999,school,Government Co-education Senior Secondary School,3495.584476088781,7,11702
77.19972588554745,28.68545833926874,507,school,,1776.2094331493977,2,3832
77.20465969682775,28.68725244338386,103,school,Delhi University Social Centre School,360.81489050932737,2,500
77.2052821338428,28.689526319626378,8550,college,Shri Ram College of Commerce,29925.81174447233,40,133130
77.20282738729652,28.70667747868591,1355,school,,4743.938733281996,10,23019
77.20197109629578,28.714379863855992,1455,school,Rosary Public School,5091.314469339742,11,26163
77.22427992763254,28.51690795962887,1795,university,Delhi Institute of Pharmaceutical Sciences and Research,6280.930006612225,16,39768
77.22667409356126,28.520815883709975,34,school,Radha Krishna Vidya Niketan,120.21900177767442,1,3049
77.22760948810352,28.52831304115872,1183,school,Amity International School,4139.457373403642,1,5420
77.22449202130726,28.52828626356779,943,school,Delhi Public School International,3299.052248990605,3,15435
77.22685030348039,28.534054262866118,3207,college,College of Vocational Studies,11226.208051886013,20,75733
77.22230957890551,28.536068488308103,1980,toilets,Sulabh complex,6929.085543969107,1,151
77.22247047163344,28.543133765058858,1891,school,Sarvodaya Kanya Vidyalaya - Hauz Khas 1,6617.8054064139715,7,15196
77.21742003503255,28.574356002134557,586,school,Sarvodaya Vidyalaya,2050.0065412154513,1,1440
77.22001299265602,28.57996600033583,943,school,Sarvodaya Vidyalaya,3301.647786072167,10,11370
77.21959966302836,28.581082336883064,238,college,Ambedkar University Delhi Lodhi Road Campus,831.6618765018651,2,6209
77.22385479761908,28.581425864155804,2074,school,NP Co-ed Senior Secondary School,7258.802288818987,6,24752
77.21800376044965,28.581738639530176,296,school,,1036.9532315334359,1,1121
77.2170229170427,28.58777752601474,181,community_centre,,631.9921093472856,1,1199
77.21884002635497,28.587996134797272,638,school,Sarvodaya Vidyalaya Jor Bagh,2234.1158071340706,10,5106
77.22190354403958,28.59082630157415,610,community_centre,इस्लामिया केंद्र भारत,2135.184947597769,1,2782
77.22153723540318,28.603020731776688,723,school,Lycée Français de Delhi,2531.833495469351,7,9184
77.215463312671,28.602813810504593,1150,college,National Defence College,4025.7073313291967,7,13319
77.21357157272553,28.617209700769063,201,community_centre,Press Club of India,704.8518362586623,3,1363
77.21222192861867,28.62658216564149,165,prep_school,YMCA Education Center,577.1256711180969,1,472
77.21300231643477,28.626903749735188,374,community_centre,YMCA Cultural Centre Building,1309.7356048254928,1,871
77.21213219320582,28.627755550801655,222,school,Nagar Palika Coeducational Day Boarding Middle School,777.2590578291594,1,832
77.21272151028442,28.634733741639913,16818,college,Lady Hardinge Medical College,58864.52737093102,102,196527
77.21149127544969,28.63781827714993,94,school,Ramjas Primary School,330.08490643010276,1,154
77.2161518767147,28.64502459486612,853,school,,2986.175937823855,5,5524
77.21226921961198,28.65982284661219,1921,school,,6724.393862214914,6,5033
77.20985368511974,28.679747482553722,3491,college,Hansraj College,12218.275808269753,28,62691
77.21151680530711,28.681130963582543,1250,college,,4374.429217164948,3,4338
77.21113329781608,28.683672690757245,5362,college,Hindu College,18765.262722274707,30,106047
77.2085567626051,28.6838311969148,529,college,Faculty of Management Studies,1849.8774345135162,3,1533
77.20798777739876,28.683996572691168,125,university,,439.21524288679876,1,459
77.20882146332666,28.684261920807106,168,college,Department of Sociology,588.0539127974627,1,537
77.2079201898512,28.684335108934437,132,college,Department of Geography,462.9413286547299,2,609
77.20914818995855,28.684582670582373,240,college,Department of Commerce,840.2384085907586,2,803
77.20844863015668,28.684812822719245,694,college,Department of Economics,2430.2448195802817,1,2368
77.21168400834674,28.68614982082196,6213,college,Saint Stephen's College,21745.45879714518,43,109207
77.2130432562784,28.687270317320362,592,university,Block C,2071.16478113027,2,2295
77.20659766779116,28.687031489200287,56,university,,194.8331172586059,1,181
77.2065698,28.687200200000007,675,university,Department of Continuing Education and Extension,2363.4305008988395,3,275
77.20678278363248,28.68731883212222,578,university,Faculty of Social Sciences,2022.9119744423717,1,1424
77.21022374421472,28.687843858736812,541,university,,1891.8472918482835,1,1656
77.2096974669932,28.688016501254488,262,university,,916.1062460801159,1,862
77.2132852401138,28.68824638603412,481,university,Block B,1682.5209976691322,1,3025
77.21183496213722,28.688209269831425,1706,university,Department of Environmental Studies,5970.641148805346,1,1166
77.20692557866663,28.687893354450118,512,university,,1791.2788661275822,1,540
77.20706802545884,28.68808926995533,512,university,,1791.2788661275822,1,680
77.21040880378885,28.688585679665838,1706,university,,5970.641148805346,1,680
77.21035764467918,28.68891035794255,431,university,Dream Building,1506.8249797251985,1,1014
77.21124685204003,28.68941738851511,188,university,Delhi University Computer Centre,658.3835802694667,1,1031
77.21069726435469,28.68952394711662,266,university,Department of Geology,929.6758452198732,1,1040
77.21118761256257,28.689737389583037,247,university,,863.3039496021158,2,1091
77.20967791304946,28.689768054819492,924,university,Umang Bhawan,3235.299078416217,1,2696
77.20904056063571,28.690901671262694,2016,college,Vallabhbhai Patel Chest Institute,7055.5061838504225,6,16996
77.21019555684404,28.692982372501387,5290,college,Miranda House,18513.52904586836,28,84080
77.2125094080229,28.693495865548783,97,community_centre,Gandhi Bhawan,338.2254471210235,1,544
77.20892616328116,28.695134690602796,2974,college,Sri Guru Tegh Bahadur Khalsa College,10408.969468228717,14,54742
77.20954903708895,28.70494118478773,231,school,Venus Public School,807.7250137778667,3,1770
77.20651770285518,28.705886616614517,4916,social_facility,Gandhi Ashram Harijan Sewa Kutir,17206.165671948478,46,85543
77.20297552396,28.725853044683824,2118,college,Sir C. V. Raman ITI,7412.149681086375,13,19973
77.23828848085762,28.499505353938133,1545,school,Bachchan Prasad Sarvodaya Kanya Vidyalaya,5408.998797997015,1,6312
77.230746042057,28.524266650674875,21610,school,SDMC Primary School,75635.44116770376,3,9044
77.23518176721352,28.52507594192537,4968,school,MCD PRIMARY SCHOOL NO. 2,17389.619966254868,4,6251
77.23012101851789,28.526673156316107,2253,school,Birla Vidya Niketan,7885.055229765233,8,23934
77.23575657373664,28.53505129118282,1159,school,Balvantray Mehta Vidya Bhawan,4058.1248458776263,2,14912
77.24085741149894,28.535658083344096,12,school,,42.058170713649204,1,1649
77.23543129999999,28.537107000000002,312,school,St John's School,1093.0690550066122,2,2813
77.23789550056196,28.551531931475644,1369,school,Mata Gujri Public School,4791.764944691192,1,3975
77.22836831714828,28.556522013932067,887,school,The Indian School,3104.294078848942,1,9752
77.23815551655288,28.559682005088764,4243,college,Lady Shri Ram College,14850.284831704386,16,61672
77.22972487737009,28.560418648950225,367,community_centre,Andrews Ganj Extension Community Centre,1282.9035663632114,1,1283
77.23581938842158,28.561117013585747,1983,school,Frank Anthony Public School,6940.673313147467,2,26955
77.23330914069251,28.561796732353038,5068,college,Rajkumari Amrit Kaur College of Nursing,17737.85886928974,32,58654
77.22797544939105,28.564882588783505,890,school,Sarvodaya Kanya Vidyalaya,3114.7275022876124,4,21404
77.22825190748564,28.56952736754499,948,school,Georgi Stoikov Rakovski Sarvodaya Kanya Vidyalaya,3317.3275062859866,5,17615
77.22476009999998,28.570511649999997,366,school,,1281.3813450771413,3,1151
77.23238121216255,28.571810327020444,446,school,Dr. Radhakrishnan International School,1560.3849028696748,4,6610
77.23594766267088,28.572695148583914,755,school,Lady Irwin School - Primary Division,2641.7110887431245,5,12979
77.2262286,28.573495849999997,404,school,,1412.678272716695,2,418
77.22670839085494,28.57413610479959,70,school,,244.80079087199215,1,130
77.22702011678423,28.574200199540737,238,school,,832.652247848426,2,210
77.22723217925598,28.574392076154098,90,school,,316.03152454160875,1,144
77.23681740714223,28.578334515693022,641,school,South Delhi Public School,2243.9558001170553,3,5507
77.22580839588298,28.589496243329734,5597,community_centre,India Habitat Centre,19587.785671226666,34,85831
77.23137610026146,28.590737304416244,2246,college,Dyal Singh College,7860.012235269734,10,57354
77.22596055073116,28.595693241283847,2352,school,Shyama Prasad Vidyalaya,8230.881706604127,12,45615
77.22651761403326,28.597033003203872,974,school,Sardar Patel Vidyalaya,3409.1383112461203,7,19077
77.22804894511016,28.603939978741238,583,school,Raghubir Singh Junior Modern School,2040.794103848361,4,16843
77.23135226226107,28.624925661165364,294,public,,1029.973220508494,1,1100
77.22906769825066,28.62902962148243,3085,school,Modern School Barakhamba Road,10798.403693260683,18,99966
77.22997748038857,28.63965364756804,4999,college,Zakir Husain Delhi College,17497.314351570833,12,27875
77.21829329148903,28.64202327247064,15,public,,51.6624911785376,1,43
77.22693231212239,28.6434173866598,701,school,,2452.4777858748876,3,5869
77.22216081729105,28.64596033048658,2037,school,Anglo Arabic Public School,7129.4475244715995,19,44413
77.22263005655445,28.65668020361762,6135,school,Fatehpur Muslim Senior Secondary School,21471.23415799709,1,6249
77.22751808718822,28.657188298902238,1255,townhall,Delhi Town Hall,4393.592220434728,1,10344
77.21796232996736,28.665879424604746,5132,public,,17962.431326725648,7,16912
77.22671070000001,28.668408399999997,95,public,,332.862991227247,1,313
77.22816516773543,28.668777052858246,13,public,,45.453950307443264,1,46
77.22839179207723,28.668897826920183,72,public,,250.58817202986054,1,217
77.22659886517037,28.668949148547625,106,public,,371.73447507254065,1,359
77.22777101791748,28.66953815243605,22,public,,77.59038143501758,1,74
77.2226849365183,28.671704693957906,4420,school,Saint Xavier's Senior Secondary School,15470.225711272777,16,61823
77.22652345392164,28.672372934768674,357,public,,1251.1805903038774,1,1083
77.22533597497198,28.68047220615956,5680,college,Indraprastha College for Women,19881.329312951362,38,112695
77.22156809009479,28.68113414879195,1885,school,Doctor Bhim Rao Ambedkar School of Specialised Excellence,6597.619106663915,10,37992
77.22157164837907,28.68392724125306,451,public,,1579.302837130458,1,1682
77.21413826980078,28.687654810790907,753,university,Maharishi Kanad Bhawan,2634.815696062442,1,1807
77.21438308571081,28.68827632822792,1258,university,Administrative Block,4402.458016875684,2,1863
77.21452492600032,28.68874976026711,540,university,Examination Block,1888.5987208195725,1,1552
77.21618292904449,28.692125204431456,222,college,International Guest House,776.1622989643084,1,601
77.21809618847335,28.692502286696225,261,college,Faculty of Music and Fine Arts,913.696474438749,1,890
77.21754234551439,28.69271819544837,240,theatre,Sri Shankar Lal Concert Hall,839.8630776097218,2,1204
77.21695817530545,28.693496386964984,361,college,Delhi School of Social Work,1264.1055881678374,2,1320
77.21325867555043,28.69330554823831,767,university,School of Open Learning,2684.8371456425775,3,2617
77.21956953402564,28.694193570019262,190,school,Nigam Pratibha Vidyalaya,663.2583605362503,1,2085
77.2202878594578,28.694687073266234,51,school,,178.2503359156988,1,372
77.21535015023171,28.69454731827348,34,public,,118.62851203716725,1,117
77.21456168760497,28.694723639728913,302,public,Vishwavidhyalaya Metro station,1055.4125467011481,1,1840
77.2134067502317,28.69524381827348,35,public,,122.8312594361461,1,117
77.21489469419065,28.695433994270456,555,public,Vishwavidhyalaya Metro station,1942.039755688859,1,1830
77.21582935605515,28.695997419439127,458,school,,1602.6027721761654,1,1976
77.22061879264636,28.705602380947735,191,school,Nigam Utkrisht Co-ed School,670.1459345924552,1,1528
77.2181738604095,28.713952786775586,247,school,Government Primary School,862.9900672091748,1,894
77.21738407566164,28.7139507964393,147,school,,515.9667963367285,1,682
77.21760095975803,28.71477400415106,604,school,School Building - New Block,2112.409112221086,1,1944
77.2465409636592,28.501223949303807,755,school,Jagriti public School,2642.8337646032137,6,2468
77.24755800410388,28.501810959604377,604,school,Ksk Academy Senior Secondary Public School,2114.524347860698,2,6061
77.25054051211691,28.50446328006594,3820,school,Hamdarad Public School,13370.278186920401,13,17352
77.25160942586409,28.505944636238187,6045,school,,21158.256375643203,7,21136
77.25020206576419,28.511311724060633,1702,school,Kendriya Vidyalaya,5955.854210953135,7,15518
77.24944767604845,28.512705805370558,1214,college,Hamdard Institute of Medical Sciences & Research,4249.934899940649,1,3399
77.25499616133239,28.524887239253744,427,school,New Green Fields School,1494.5712229167116,4,6104
77.25593910119345,28.527232070348603,1400,school,,4901.165166089789,3,795
77.25058044756744,28.52773109043397,42,community_centre,,147.08522250153933,1,197
77.25137973765992,28.528621550296073,3529,school,Paul George Global School,12352.332649794387,13,39941
77.25161476849779,28.531796607822518,166,community_centre,,579.4574999081312,2,2047
77.2460764764897,28.53179390523405,345,school,,1206.2993967149932,2,1998
77.24833959053596,28.532641823054135,1056,school,Kumar Mangalam School,3696.4218792325532,2,14992
77.24864217112894,28.536170377707574,449,school,,1572.1829920176542,2,12748
77.24527992240986,28.537327161012627,1026,school,,3591.4471281447,3,4107
77.25235664244484,28.538552570513136,453,school,,1584.2330414914784,1,7374
77.25550789349818,28.539743435500203,7875,college,Deshbandhu College,27564.117876192253,19,72189
77.2455881197408,28.541331738366377,2071,school,Shyama Prasad Mukherjee Sarvodaya (Coeducational) Vidyalaya,7248.614817274497,6,25659
77.25088016306569,28.543186313301295,424,school,SDMC Pratibha School,1483.1697763322902,2,9174
77.24510108955984,28.543062361984216,179,school,M.C.D. Primary School C.R. Park,628.1866253031858,1,2386
77.24978544107037,28.545162727255704,796,school,Veer Savarkar Sarvodaya Kanya Vidyalaya Number 1,2784.780938313082,4,10680
77.24557844931624,28.54810035578705,2967,school,Kautilya Government Sarvodaya Coeducational Vidyalaya,10384.12000204639,10,38370
77.24212799333515,28.555541416100404,1222,public,,4277.528751836749,1,533
77.24579084426911,28.5561665725825,2576,school,Sarvodaya Kanya Vidyalaya No 2,9015.933439077025,14,31625
77.24323179946666,28.55635618921571,551,school,Oxford Kids,1929.1626859360672,3,778
77.24365833779544,28.557266471261872,840,school,The Study School,2938.415803610598,3,1826
77.24458669776978,28.557641049722374,1293,school,Daisy Dales School,4525.28727854209,2,1100
77.24209295720027,28.558780633220255,2752,school,Tagore International School,9631.145729423606,2,9620
77.25767207514167,28.559842563584375,198,school,South Delhi Public School,692.4919300495725,1,625
77.24141064542965,28.56207998483117,817,school,SS Khalsa Senior Secondary School,2860.904062036414,1,13023
77.23980232412684,28.56287759215405,101,community_centre,DDA Community Hall,354.55015975624184,2,2015
77.2516040505857,28.565020361265987,609,school,Cambridge School,2132.9955552264073,3,18786
77.24522468313212,28.566202825861915,895,school,Shaheed Hemu Kalani Rajkiya Sarvoday Bal Vidyalay,3132.904361221981,5,18778
77.25140014502642,28.566789061634253,849,college,,2972.5204034331396,4,3168
77.25211648962431,28.56698128597997,206,college,,722.0779218789908,2,768
77.25292688315488,28.5688007311427,1002,school,GLT Saraswati Bal Mandir Senior Secondary School,3506.0569598263887,4,6599
77.23813148136593,28.56839339603752,278,school,South Delhi Municipal Corporation Primary Coeducational Model School,973.3208431431764,2,6988
77.2482104400458,28.56967067580555,186,school,,649.83812904867,1,506
77.24783387945686,28.569691789567923,142,community_centre,Sant Nirankari Satsang Bhawan,496.27541352284675,1,328
77.23965939322636,28.571461939274528,129,school,MCD Primary School,450.3444605963964,3,6034
77.24409640968946,28.575221397009695,318,school,Baba Nebraj Senior Secondary School,1114.1160605402429,1,4602
77.24203389913697,28.58324401309364,929,school,Government Boy Senior Secondary School,3252.906296063281,4,9679
77.24406545,28.58526225,156,school,,544.4043801476836,2,660
77.2555937317696,28.59148944478157,273,school,,954.0417456217125,1,686
77.24250771296073,28.59723867633982,2969,school,"Delhi Public School, Mathura Road",10391.222414351805,28,58324
77.24547894450825,28.61317502857319,446,government,,1560.5534923484297,3,3796
77.23811237298426,28.623703130406092,1079,college,College of Art,3775.367569970088,9,25518
77.23317136215677,28.62532953667397,315,toilets,,1100.842709018143,1,46
77.23694181364048,28.626493830689725,2209,college,Lady Irwin College,7732.397931193569,31,70834
77.24578023726917,28.628742445561127,2248,university,School of Planning and Architecture,7868.112967714831,6,8325
77.23782749999998,28.629497949999994,325,college,,1138.5014613953133,1,391
77.23373059965132,28.629589434091365,108,community_centre,Babar Road Community Centre,378.4558706015385,1,423
77.24577377324928,28.63021524048605,3092,university,service road,10822.726392732751,10,29104
77.23794695000001,28.630508549999995,235,public,Hindi Bhawan,823.5217352420788,1,423
77.24601297771913,28.632678969528428,573,school,School of planning and architecure,2004.7531957176168,3,7148
77.24489022390817,28.638425196891284,592,school,Govt. Lady Noyce Senior Secondary School,2071.447200309968,6,4975
77.24264689268873,28.641800140807096,1403,school,,4911.925423553281,3,3297
77.24353661929901,28.644278793336966,1764,school,,6172.5549437304435,7,12851
77.24121375,28.64540305,79,school,HMDAV Senior Secondary School,277.16817725914615,2,4908
77.2411582102273,28.646230710155468,850,school,बच्चों का घर,2974.1682142817053,6,6962
77.24207372398025,28.64705775563231,1845,school,,6457.830945816846,3,4997
77.24115308964895,28.647027124112086,729,school,Dr Shroff Charity Eye Hospital Training,2551.6563521431995,5,4839
77.24181000879412,28.647653059815916,1106,school,,3870.3473713961166,1,2468
77.24107735712668,28.647703691408882,525,school,Anglo Sanskrit Victoria Jubilee Senior Secondary School,1837.1155367682738,4,5469
77.24211102699586,28.648521783670432,1767,school,,6185.587984842152,2,4915
77.24213725804127,28.649475320700954,1573,school,,5504.871525822983,3,7022
77.23503652295442,28.657638261222267,158,school,Sarvodaya Kanya Vidyalaya,552.3076165337726,1,977
77.23287147776024,28.66426368654588,6949,college,Indira Gandhi Delhi Technical University for Women,24321.579737652937,40,67060
77.22974883433282,28.667201591847718,161,social_facility,Compassionate Missionaries,563.9372208160647,1,310
77.2290257,28.668117199999998,35,public,,121.5320800144151,1,197
77.22694112489182,28.69563801425212,2123,school,,7430.887241357646,5,7701
77.22643548256572,28.69636937402575,211,school,,739.9583443678487,2,5042
77.22673228123148,28.70254299423207,471,social_facility,Missionaries of Charity,1647.361522545024,3,9950
77.22599635580562,28.714958324315578,175,school,,610.926488274518,1,526
77.28289456155468,28.50302452608153,1413,school,Blind School,4946.379742837834,16,17226
77.29758095,28.508524449999996,510,community_centre,India Corporate Centre,1784.596231437774,1,602
77.30132470396651,28.50897894785292,1283,school,Kendriya Vidyalaya,4490.309048609913,5,22560
77.26576229582543,28.51010349928055,1470,school,skv Tughlakabad village,5144.5971689467,19,33746
77.26606049488893,28.51271370187749,1630,school,govt secondary school,5706.690806471256,4,2579
77.26315356229867,28.528945626793426,719,school,Shri Satya Sai Vidya Vihar School,2515.735635444845,3,20407
77.26763760658731,28.530151455459674,1245,school,Deepalaya,4356.181346885457,3,11542
77.26713185,28.531966299999997,6936,school,,24275.401114414344,1,1794
77.29097634214826,28.53374432135401,414,school,S.T. Giri School,1448.386814781096,4,4523
77.29169915,28.535639749999998,30,public,,105.19165750674256,1,130
77.29491104080361,28.537129177629538,77,public,,269.1538227552991,1,206
77.30022582131578,28.537958717737723,115,school,,402.9078690151697,1,178
77.26093931440894,28.53822201412201,239,school,,837.5174913034374,1,3852
77.26429956528436,28.5390611363685,2916,college,Acharya Narendra Dev College,10207.04206722147,14,27530
77.27556560354657,28.54406308741471,568,community_centre,Harkesh Nagar Community Hall,1986.7934556843536,2,2049
77.27174689080648,28.543796999856916,1181,university,IIIT Delhi Research and Development Block,4135.086363143443,1,2536
77.27693599572582,28.544297985024947,883,school,Government Boys Girls Senior Secondary School,3091.8104182818734,5,9837
